"intStCode","strStName","intClassCode","strClassName","strFormCode","strFormName","strMacroCode","strMacroName","intEcoSysCode","strEcoSysName","intAcres","intSqMiles","numPercent"
"34","New Jersey",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","200576.79721609140","313.40124565239755","3.622800"
"44","Rhode Island",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","13188.23660371932","20.60661969345969","1.335800"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","1936826.23791624396","3026.29099676590357","12.489800"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","146037.79781451120","228.18405908681540","1.841000"
"25","Massachusetts",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","426375.39361310400","666.21155252526800","6.692600"
"09","Connecticut",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","435104.16881857068","679.85026378390781","12.263800"
"23","Maine",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","432086.27079471828","675.13479812160451","1.919500"
"50","Vermont",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","72725.33771407320","113.63334017905690","1.181600"
"21","Kentucky",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","259458.27832833792","405.40355989094464","1.003200"
"33","New Hampshire",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","655080.24582262236","1023.56288410521137","10.953900"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","165142.18204022916","258.03465943971447",".480600"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","12700.30231747524","19.84422237119783",".062200"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","761401.21575314472","1189.68939962284774","2.654900"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4331,"Appalachian Hemlock-Hardwood Forest","63519.97035937176","99.24995368723242",".167200"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4101,"Central and Southern Appalachian Northern Hardwood Forest","10904.01916797960","17.03752995009070",".039800"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4101,"Central and Southern Appalachian Northern Hardwood Forest","28.68893478828",".04482646060701",".000000"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4101,"Central and Southern Appalachian Northern Hardwood Forest","16931.36421163824","26.45525658087508",".062700"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4101,"Central and Southern Appalachian Northern Hardwood Forest","141061.93559006952","220.40927436106934",".410500"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","352327.69616065008","550.51202525497636","1.195600"
"36","New York",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","12284.86875015348","19.19510742225291",".035200"
"17","Illinois",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","734265.93134029824","1147.29051772747008","1.981000"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","2538384.94074547512","3966.22646994333954","16.369000"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","9.56297826276",".01494215353567",".000100"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","93293.30240368008","145.77078500679886",".245600"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","93529.26333244260","146.13947395799295",".342100"
"18","Indiana",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","1998039.97375038732","3121.93745900744069","8.572100"
"21","Kentucky",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","3924169.68688746924","6131.51513580578333","15.174000"
"29","Missouri",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","61.60337159964",".09625526812513",".000100"
"01","Alabama",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","491611.36258353288","768.14275404229646","1.465900"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","2169887.58271155780","3390.44934801120135","8.044800"
"39","Ohio",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4402,"South-Central Interior Mesophytic Forest","2452483.37574922188","3832.00527463572821","8.551500"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","35230.45670969448","55.04758860929366",".172700"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","561086.62205732760","876.69784697088170","1.632900"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","811641.54522819264","1268.18991442817488","2.969300"
"42","Pennsylvania",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","255322.17903227256","398.94090474079602",".866400"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","187438.37705727576","292.87246415410042",".493600"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","52871.26047152352","82.61134448734984",".666500"
"47","Tennessee",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","222054.57920972040","346.96028001768430",".823200"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","2138806.34659368456","3341.88491657667502","13.792300"
"21","Kentucky",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4401,"Southern and Central Appalachian Cove Forest","60781.84504841592","94.97163288883314",".235000"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4119,"Southern Appalachian Northern Hardwood Forest","422.55020230800",".66023469111100",".002700"
"45","South Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4202,"Southern Piedmont Mesic Forest","310472.76425298276","485.11369414877567","1.522000"
"01","Alabama",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4202,"Southern Piedmont Mesic Forest","180607.29704985864","282.19890164243438",".538500"
"13","Georgia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4202,"Southern Piedmont Mesic Forest","509809.04303303520","796.57662974484840","1.342600"
"54","West Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4202,"Southern Piedmont Mesic Forest","2.22394843320",".00347491942690",".000000"
"24","Maryland",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4202,"Southern Piedmont Mesic Forest","24.01864307856",".03752912981052",".000300"
"37","North Carolina",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4202,"Southern Piedmont Mesic Forest","308333.77064993100","481.77151664398325",".897300"
"51","Virginia",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M883","Appalachian-Central Interior-Northeastern Mesic Forest",4202,"Southern Piedmont Mesic Forest","298698.95885277864","466.71712321082438","1.092700"
"53","Washington",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4550,"East Cascades Oak-Ponderosa Pine Forest and Woodland","158216.80661924436","247.21376034434787",".347100"
"41","Oregon",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4550,"East Cascades Oak-Ponderosa Pine Forest and Woodland","150279.31226631024","234.81142541779908",".239100"
"06","California",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4550,"East Cascades Oak-Ponderosa Pine Forest and Woodland","24472.32855893280","38.23801337360760",".023400"
"41","Oregon",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4319,"North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","559506.50669553900","874.22891671806925",".890200"
"06","California",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4319,"North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","23587.41947736252","36.85534293364409",".022500"
"53","Washington",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4319,"North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland","173162.40727487832","270.56626136894394",".379900"
"06","California",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4110,"North Pacific Oak Woodland","19593.65288102196","30.61508262681707",".018700"
"53","Washington",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4110,"North Pacific Oak Woodland","9238.05939666948","14.43446780739991",".020200"
"41","Oregon",1,"Forest & Woodland","1.B.2","Cool Temperate Forest & Woodland","M886","Southern Vancouverian Dry Foothill Forest",4110,"North Pacific Oak Woodland","306408.72088615308","478.76362638805861",".487500"
"30","Montana",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9826,"Northwestern Great Plains Floodplain","292954.05526013640","457.74071134725630",".311300"
"38","North Dakota",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9847,"Northwestern Great Plains Riparian",".66718452996",".00104247582807",".000000"
"08","Colorado",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9847,"Northwestern Great Plains Riparian","43.58938929072",".06810842076724",".000000"
"30","Montana",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9847,"Northwestern Great Plains Riparian","897463.04808085068","1402.28601263641781",".953600"
"46","South Dakota",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9847,"Northwestern Great Plains Riparian","2.66873811984",".00416990331228",".000000"
"56","Wyoming",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9847,"Northwestern Great Plains Riparian","240031.19918496264","375.04874872920238",".383400"
"08","Colorado",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9823,"Western Great Plains Floodplain","122130.57455245452","190.82902273958309",".183300"
"56","Wyoming",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9823,"Western Great Plains Floodplain","101503.89762421116","158.59984003897097",".162100"
"49","Utah",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9823,"Western Great Plains Floodplain","3.11352780648",".00486488719766",".000000"
"30","Montana",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9823,"Western Great Plains Floodplain","92.73864966444",".14490414010173",".000000"
"48","Texas",1,"Forest & Woodland","1.B.3","Temperate Flooded & Swamp Forest","M028","Great Plains Floodplain Forest",9814,"Western Great Plains Floodplain Systems","754168.26826384836","1178.38791917074087",".439000"
